event_number,result,oddF,oddX,oddL,betF,betX,betL,lossF,lossX,lossL,total,uf,ux,ul,pattern
198,X,1.83,3.31,4.46,6600,4850,5600,12050,0,24950,990000,8,0,1,
197,L,1.92,3.31,4.40,7000,5200,6200,13400,17100,0,985000,7,3,0,
196,L,1.87,3.52,4.17,8200,5000,7100,15300,17550,0,980000,6,2,0,
195,L,1.80,3.33,4.41,9250,5550,6850,16650,18400,0,975000,5,1,0,
194,X,1.93,3.30,4.32,5950,4800,5700,11450,0,24600,970000,4,0,2,
193,X,1.88,3.50,4.24,4550,3950,5050,8550,0,21350,965000,3,0,1,
192,L,1.81,3.67,4.22,9350,2550,2800,16900,9250,0,960000,2,3,0,
191,L,1.82,3.43,4.31,2400,3300,3650,4350,11300,0,955000,1,2,0,
190,F,1.88,3.57,4.05,4300,3700,5050,0,9500,10450,950000,0,1,11,
189,X,1.91,3.41,4.13,9600,2100,1600,18300,0,6600,945000,1,0,10,
188,F,1.84,3.39,4.63,10150,2100,1400,0,5000,5000,940000,0,12,9,
187,F,1.81,3.49,4.61,10450,2050,1400,0,5000,5000,935000,0,11,8,
186,F,1.91,3.48,4.08,9600,2050,1650,0,5000,5000,930000,0,10,7,
185,F,1.84,3.60,4.25,10150,1950,1550,0,5000,5000,925000,0,9,6,
184,F,1.91,3.32,4.38,9600,2200,1500,0,5000,5000,920000,0,8,5,
183,F,1.80,3.81,4.10,9400,2500,3100,0,6950,12600,915000,0,7,4,
182,F,1.85,3.56,4.30,8800,2450,2400,0,6250,10200,910000,0,6,3,
181,F,1.80,3.61,4.50,2150,3150,3550,0,8150,5900,905000,0,5,2,
180,F,1.81,3.47,4.56,4400,4000,4550,0,9800,10700,900000,0,4,1,
179,L,1.85,3.43,4.59,9100,2700,2300,16800,9150,0,895000,1,3,0,
178,F,1.84,3.38,4.46,2650,3500,3700,0,8300,6400,890000,0,2,3,
177,F,1.92,3.41,4.14,4650,4100,5150,0,9800,11200,885000,0,1,2,
176,X,1.88,3.33,4.32,8650,2600,2250,16250,0,9600,880000,2,0,1,
175,L,1.82,3.32,4.50,1550,3200,3050,2800,10600,0,875000,1,3,0,
174,F,1.80,3.76,4.29,3400,3300,4400,0,9100,8850,870000,0,2,3,
173,F,1.80,3.77,4.26,5350,3800,5450,0,10450,13100,865000,0,1,2,
172,X,1.92,3.32,4.03,4300,4000,4950,8250,0,19850,860000,4,0,1,
171,L,1.93,3.45,4.03,5150,4150,5600,9900,14250,0,855000,3,1,0,
170,X,1.82,3.60,4.01,4150,3550,4850,7550,0,19400,850000,2,0,6,
169,X,1.97,3.35,4.03,7700,2450,2150,15150,0,8550,845000,1,0,5,
168,F,1.85,3.74,4.01,1750,2800,3650,0,7550,4500,840000,0,1,4,
167,X,1.97,3.32,4.03,2000,3300,3600,3900,0,14500,835000,1,0,3,
166,F,1.85,3.49,4.07,9100,2700,2900,0,6700,11750,830000,0,1,2,
165,X,1.89,3.45,4.29,1250,3000,3100,2350,0,13200,825000,2,0,1,
164,L,1.92,3.39,4.04,2900,3500,4150,5550,11800,0,820000,1,2,0,
163,F,1.87,3.43,4.05,4900,4000,5250,0,9700,11150,815000,0,1,13,
162,X,1.93,3.38,4.18,8200,2600,2350,15800,0,9800,810000,1,0,12,
161,F,1.86,3.48,4.02,2450,3200,3900,0,7900,5650,805000,0,3,11,
160,F,1.87,3.40,4.05,4550,3950,5000,0,9400,10250,800000,0,2,10,
159,F,1.86,3.54,4.33,5600,4250,5550,0,10750,13900,795000,0,1,9,
158,X,1.87,3.35,4.20,9100,2900,2900,17000,0,12100,790000,1,0,8,
157,F,1.81,3.47,4.28,3250,3500,4100,0,8600,7400,785000,0,1,7,
156,X,1.88,3.32,4.42,2800,3650,3800,5250,0,16650,780000,1,0,6,
155,F,1.83,3.62,4.13,4850,3800,5200,0,9850,11400,775000,0,1,5,
154,X,1.84,3.44,4.29,3850,3750,4450,7050,0,19000,770000,3,0,4,
153,X,1.81,3.60,4.27,3250,3400,4200,5850,0,17800,765000,2,0,3,
152,X,1.86,3.48,4.24,8300,2100,1650,15400,0,6950,760000,1,0,2,
151,F,1.87,3.33,4.36,1400,3150,3050,0,7250,3200,755000,0,3,1,
150,L,1.84,3.44,4.45,2900,3550,3850,5300,12100,0,750000,3,2,0,
149,L,1.81,3.56,4.59,4400,3900,4650,7950,13850,0,745000,2,1,0,
148,X,1.86,3.33,4.17,8900,2650,2400,16550,0,9950,740000,1,0,4,
147,F,1.81,3.47,4.32,9000,2250,1900,0,5550,8100,735000,0,10,3,
146,F,1.81,3.49,4.64,1450,3100,3050,0,7650,4100,730000,0,9,2,
145,F,1.84,3.75,4.04,3850,3350,4850,0,9200,9500,725000,0,8,1,
144,L,1.85,3.39,4.02,8650,2350,2050,16000,7850,0,720000,1,7,0,
143,F,1.84,3.33,4.75,1500,3300,2950,0,7600,4000,715000,0,6,2,
142,F,1.91,3.32,4.32,8750,2950,2750,0,6800,11850,710000,0,5,1,
141,L,1.88,3.30,4.54,2300,3550,3450,4300,11600,0,705000,1,4,0,
140,F,1.88,3.31,4.57,4250,4200,4500,0,9700,10450,700000,0,3,1,
139,L,1.88,3.54,4.13,8700,2650,2850,16350,9300,0,695000,1,2,0,
138,F,1.89,3.67,4.02,2700,3150,4250,0,8400,7050,690000,0,1,15,
137,X,1.97,3.32,4.04,2600,3500,4000,5100,0,16100,685000,1,0,14,
136,F,1.94,3.47,4.06,4300,3900,5100,0,9550,10600,680000,0,1,13,
135,X,1.80,3.45,4.27,9200,2350,2000,16550,0,8500,675000,1,0,12,
134,F,1.82,3.33,4.85,8950,2300,1450,0,5250,6950,670000,0,2,11,
133,F,1.80,3.42,4.62,1250,3100,2900,0,7400,3350,665000,0,1,10,
132,X,1.87,3.46,4.13,1850,3100,3500,3450,0,14400,660000,1,0,9,
131,F,1.82,3.49,4.51,3700,3750,4250,0,9300,9150,655000,0,2,8,
130,F,1.80,3.75,4.29,5500,3900,5500,0,10650,13550,650000,0,1,7,
129,X,1.81,3.37,4.62,9700,2850,2450,17550,0,11150,645000,1,0,6,
128,F,1.83,3.58,4.47,2550,3300,3800,0,8500,6850,640000,0,2,5,
127,F,1.90,3.33,4.13,5050,4250,5250,0,9900,11650,635000,0,1,4,
126,X,1.96,3.34,4.03,8050,2700,2650,15750,0,10550,630000,1,0,3,
125,F,1.98,3.34,4.01,2600,3450,4050,0,8050,6150,625000,0,25,2,
124,F,1.86,3.51,4.10,4550,3850,5050,0,9550,10600,620000,0,24,1,
123,L,1.90,3.38,4.28,8500,2650,2450,16150,8950,0,615000,1,23,0,
122,F,1.80,3.52,4.17,2700,3250,3900,0,8150,6150,610000,0,22,2,
121,F,1.81,3.31,4.37,4900,4200,4750,0,9700,10700,605000,0,21,1,
120,L,1.84,3.50,4.35,10150,2000,1500,18650,7000,0,600000,1,20,0,
119,F,1.89,3.49,4.03,9850,2050,1700,0,5000,5000,595000,0,19,10,
118,F,1.89,3.39,4.27,9750,2100,1550,0,5000,5000,590000,0,18,9,
117,F,1.86,3.48,4.14,10100,2050,1600,0,5000,5000,585000,0,17,8,
116,F,1.84,3.52,4.05,10300,2000,1650,0,5000,5000,580000,0,16,7,
115,F,1.91,3.31,4.03,9800,2200,1700,0,5000,5000,575000,0,15,6,
114,F,1.96,3.38,4.04,9200,2150,1650,0,5000,5000,570000,0,14,5,
113,F,1.81,3.42,4.61,9450,2650,2250,0,6350,10350,565000,0,13,4,
112,F,1.83,3.57,4.38,8750,2250,2000,0,5750,8700,560000,0,12,3,
111,F,1.83,3.32,4.51,2000,3400,3250,0,7800,4650,555000,0,11,2,
