event_number,result,oddF,oddX,oddL,betF,betX,betL,lossF,lossX,lossL,total,uf,ux,ul,pattern
282,X,1.84,3.51,4.23,8750,2350,2150,16100,0,9050,1410000,1,0,3,
281,F,1.84,3.37,4.62,1950,3350,3250,0,7850,4900,1405000,0,9,2,
280,F,1.90,3.37,4.36,4100,4050,4600,0,9500,10000,1400000,0,8,1,
279,L,1.81,3.50,4.40,9150,2400,2150,16550,8350,0,1395000,1,7,0,
278,F,1.89,3.36,4.40,8300,2350,1750,0,5450,7700,1390000,0,6,3,
277,F,1.82,3.32,4.75,8800,2200,1350,0,5050,6350,1385000,0,5,2,
276,F,1.83,3.38,4.74,1000,3050,2750,0,7200,2850,1380000,0,4,1,
275,L,1.87,3.39,4.47,2800,3600,3800,5200,12100,0,1375000,1,3,0,
274,F,1.85,3.53,4.09,5100,3950,5350,0,9900,11750,1370000,0,2,1,
273,L,1.89,3.46,4.06,6000,4350,5950,11300,15000,0,1365000,2,1,0,
272,X,1.81,3.65,4.07,9350,2550,2950,16900,0,11900,1360000,1,0,2,
271,F,1.90,3.30,4.13,3250,3700,4200,0,8450,7250,1355000,0,4,1,
270,L,1.81,3.43,4.86,4150,4100,4250,7500,14000,0,1350000,1,3,0,
269,F,1.87,3.39,4.35,6350,4700,5800,0,11150,15100,1345000,0,2,1,
268,L,1.81,3.59,4.39,7550,4700,6400,13650,16800,0,1340000,3,1,0,
267,X,1.87,3.75,4.00,5450,3800,5900,10150,0,23500,1335000,2,0,1,
266,L,1.84,3.32,4.24,9650,3100,3100,17750,10250,0,1330000,1,8,0,
265,F,1.83,3.38,4.22,3750,3750,4350,0,8850,8200,1325000,0,7,1,
264,L,1.87,3.57,4.25,8200,2100,1750,15300,7400,0,1320000,1,6,0,
263,F,1.81,3.40,4.79,1250,3150,2850,0,7450,3500,1315000,0,5,3,
262,F,1.80,3.65,4.27,9450,2550,2700,0,6650,11450,1310000,0,4,2,
261,F,1.81,3.36,4.51,3000,3650,3750,0,8500,6900,1305000,0,3,1,
260,L,1.92,3.44,4.05,4300,3900,5050,8250,13400,0,1300000,4,2,0,
259,L,1.89,3.40,4.22,5400,4350,5450,10200,14700,0,1295000,3,1,0,
258,X,1.83,3.34,4.51,4300,4100,4450,7850,0,19900,1290000,2,0,5,
257,X,1.80,3.46,4.70,9200,2350,1800,16550,0,8400,1285000,1,0,4,
256,F,1.94,3.37,4.15,1950,3250,3550,0,7650,4700,1280000,0,4,3,
255,F,1.80,3.52,4.36,9700,2750,2750,0,6850,11950,1275000,0,3,2,
254,F,1.84,3.56,4.42,2800,3400,3950,0,8650,7400,1270000,0,2,1,
253,L,1.87,3.34,4.10,4600,4050,4950,8600,13500,0,1265000,3,1,0,
252,X,1.83,3.48,4.04,8800,2300,2150,16100,0,8600,1260000,2,0,1,
