event_number,result,oddF,oddX,oddL,betF,betX,betL,lossF,lossX,lossL,total,uf,ux,ul,pattern
273,L,1.94,3.40,4.03,5750,4450,5950,11150,15050,0,1365000,2,1,0,
272,X,1.81,3.43,4.42,9600,2750,2550,17350,0,11250,1360000,1,0,2,
271,F,1.83,3.55,4.42,8950,2400,2150,0,6000,9350,1355000,0,4,1,
270,L,1.81,3.39,4.39,1500,3100,3100,2700,10500,0,1350000,1,3,0,
269,F,1.85,3.42,4.11,3950,3750,4600,0,9000,8850,1345000,0,2,1,
268,L,1.83,3.41,4.47,4900,4200,4850,8950,14300,0,1340000,3,1,0,
267,X,1.89,3.36,4.15,8700,2700,2550,16400,0,10450,1335000,2,0,1,
266,L,1.85,3.31,4.22,1900,3250,3350,3500,10700,0,1330000,1,8,0,
265,F,1.89,3.39,4.21,3850,3850,4550,0,9100,9050,1325000,0,7,1,
264,L,1.86,3.77,4.02,8350,2150,2400,15500,8100,0,1320000,1,6,0,
263,F,1.89,3.43,4.30,2050,3250,3550,0,7850,5200,1315000,0,5,3,
262,F,1.82,3.44,4.53,9650,2900,2750,0,7050,12450,1310000,0,4,2,
261,F,1.83,3.33,4.87,9350,2750,2150,0,6400,10350,1305000,0,3,1,
260,L,1.87,3.58,4.10,2050,3050,3700,3800,10800,0,1300000,4,2,0,
259,L,1.80,3.66,4.40,3600,3500,4350,6450,12700,0,1295000,3,1,0,
258,X,1.86,3.33,4.55,3200,3800,3950,5950,0,17900,1290000,2,0,5,
257,X,1.85,3.50,4.25,8400,2100,1750,15500,0,7300,1285000,1,0,4,
256,F,1.82,3.37,4.65,1300,3150,2900,0,7400,3400,1280000,0,4,3,
255,F,1.82,3.37,4.55,3750,3900,4150,0,9150,8750,1275000,0,3,2,
254,F,1.93,3.41,4.10,5450,4350,5700,0,10450,13300,1270000,0,2,1,
253,L,1.81,3.32,4.33,6800,4750,5750,12300,15750,0,1265000,3,1,0,
252,X,1.90,3.32,4.35,4650,4250,4900,8800,0,21200,1260000,2,0,1,
251,L,1.96,3.30,4.06,8350,3000,3000,16350,9800,0,1255000,1,3,0,
250,F,1.84,3.53,4.16,3100,3400,4200,0,8500,7350,1250000,0,2,3,
249,F,1.82,3.54,4.07,5200,3900,5350,0,9900,11750,1245000,0,1,2,
248,X,1.88,3.61,4.02,3800,3500,4800,7100,0,19200,1240000,3,0,1,
247,L,1.80,3.60,4.09,5350,3850,5400,9600,13850,0,1235000,2,4,0,
246,L,1.87,3.53,4.17,6100,4350,5950,11400,15250,0,1230000,1,3,0,
245,F,1.82,3.83,4.10,7400,4250,6800,0,11900,17750,1225000,0,2,6,
244,F,1.81,3.53,4.07,9200,5000,7450,0,12650,20200,1220000,0,1,5,
243,X,1.81,3.51,4.11,6300,4250,5850,11400,0,24000,1215000,2,0,4,
242,X,1.84,3.59,4.34,9150,2650,2800,16800,0,12000,1210000,1,0,3,
241,F,1.85,3.45,4.45,2900,3550,3900,0,8650,7350,1205000,0,1,2,
240,X,1.85,3.33,4.52,2850,3650,3750,5250,0,16850,1200000,2,0,1,
239,L,1.81,3.53,4.24,4550,3800,4850,8200,13400,0,1195000,1,4,0,
238,F,1.82,3.37,4.01,6900,4550,6100,0,10750,14450,1190000,0,3,4,
237,F,1.82,3.80,4.17,7100,4250,6550,0,11800,17300,1185000,0,2,3,
236,F,1.82,3.30,4.16,9400,5500,7200,0,12650,19900,1180000,0,1,2,
235,X,1.82,3.44,4.09,6350,4350,5850,11550,0,23800,1175000,4,0,1,
234,L,1.86,3.65,4.04,6900,4350,6550,12800,15750,0,1170000,3,1,0,
233,X,1.86,3.30,4.54,5000,4450,4850,9300,0,21950,1165000,2,0,1,
232,L,1.83,3.43,4.43,9550,2900,2750,17450,9850,0,1160000,1,8,0,
231,F,1.83,3.33,4.69,3100,3800,3750,0,8800,7550,1155000,0,7,1,
230,L,1.86,3.64,4.14,8200,2050,1850,15250,7350,0,1150000,1,6,0,
229,F,1.87,3.46,4.44,1350,3050,3100,0,7400,3600,1145000,0,5,2,
228,F,1.91,3.50,4.14,3550,3600,4600,0,9000,8900,1140000,0,4,1,
227,L,1.87,3.32,4.21,8400,2300,1750,15700,7600,0,1135000,1,3,0,
226,F,1.81,3.59,4.10,1450,2800,3350,0,7250,3600,1130000,0,2,14,
225,F,1.88,3.33,4.34,3650,3900,4300,0,9000,8500,1125000,0,1,13,
224,X,1.83,3.51,4.57,3000,3550,3900,5450,0,17750,1120000,1,0,12,
223,F,1.90,3.32,4.36,5150,4450,5150,0,10250,12400,1115000,0,1,11,
